"geography","estimatedsalary","balance","numofproducts","exited"
"France",52820.13,118838.75,1,FALSE
"Spain",20008.46,161637.75,1,FALSE
"France",34607.14,133793.89,1,TRUE
"Germany",177384.45,71553.83,1,FALSE
"France",165702.64,0,1,FALSE
"France",167889.1,0,2,FALSE
"France",133122.62,0,2,FALSE
"France",140454.14,64667.95,2,FALSE
"France",59938.81,121164.11,1,FALSE
"Spain",12016.79,0,2,FALSE
"Spain",81251.24,98903.06,1,FALSE
"France",134169.85,104158.84,1,FALSE
"France",94888.6,0,2,FALSE
"Spain",175696.16,139529.93,2,TRUE
"France",96758.58,0,2,FALSE
"France",128019.48,64646.7,1,TRUE
"France",146895.36,0,2,TRUE
"France",139356.3,0,2,FALSE
"France",2923.61,118894.22,1,FALSE
"France",121232.51,0,1,FALSE
"France",2053.42,0,2,FALSE
"France",6382.46,68213.99,1,FALSE
"Spain",158750.13,0,2,FALSE
"Spain",74028.36,139196,1,FALSE
"France",44099.75,0,2,FALSE
"Germany",17323,126345.55,1,TRUE
"Spain",175043.69,0,2,FALSE
"France",146388.85,0,1,TRUE
"France",2465.8,0,2,FALSE
"France",47799.15,0,2,FALSE
"France",165562.84,129278.43,1,FALSE
"France",72927.68,119558.35,1,FALSE
"Germany",38270.47,92467.58,1,FALSE
"France",120893.07,0,2,FALSE
"Spain",188377.21,0,2,FALSE
"Spain",55902.93,0,2,FALSE
"Spain",4523.74,99340.83,1,TRUE
"Spain",102195.16,0,2,FALSE
"Spain",60843.09,126833.79,2,TRUE
"Germany",25548.47,109676.52,1,FALSE
"France",134462.29,0,1,FALSE
"Germany",132702.64,134729.99,2,FALSE
"France",75698.44,98431.37,1,FALSE
"Germany",105642.43,130368.31,2,FALSE
"France",102153.75,123974.96,1,FALSE
"France",166677.54,138082.16,1,FALSE
"France",24218.65,129855.32,1,FALSE
"France",117122.5,132308.22,1,FALSE
"Germany",51871.95,155447.65,2,TRUE
"Spain",84321.03,124268.64,2,FALSE
"Germany",160213.27,176311.36,1,FALSE
"France",88695.19,99886.42,2,FALSE
"France",6123.15,0,2,FALSE
"France",167749.54,0,2,FALSE
"Germany",71638,85089.3,1,FALSE
"Germany",198064.52,134318.21,2,FALSE
"Germany",54914.92,75395.53,2,FALSE
"Germany",190659.17,116765.7,1,TRUE
"Spain",51637.67,0,1,FALSE
"France",119333.38,111501.66,1,FALSE
"Germany",127095.14,76595.08,2,FALSE
"France",93541.14,160541.36,2,FALSE
"Germany",89289.54,129728.6,1,FALSE
"France",108762.16,0,2,FALSE
"Spain",28238.25,130929.02,4,TRUE
"Germany",34130.43,116800.25,1,FALSE
"Germany",7926.35,101016.53,1,TRUE
"France",27330.27,0,2,FALSE
"France",79997.14,190566.65,1,FALSE
"Spain",50213.81,0,1,TRUE
"Germany",60920.03,97067.69,1,TRUE
"France",197699.8,92208.54,1,TRUE
"France",92809.73,186347.97,2,FALSE
"Spain",163516.16,103176.62,1,FALSE
"France",62449.07,0,1,TRUE
"Germany",115800.1,77270.08,2,TRUE
"Germany",110359.68,111911.63,1,TRUE
"Germany",78695.68,94216.05,1,FALSE
"Spain",128378.04,0,2,FALSE
"Spain",155248.62,0,2,FALSE
"France",123499.27,106770.82,1,FALSE
"Germany",99920.41,138089.97,2,FALSE
"Germany",53289.49,133191.19,2,FALSE
"France",67622.34,0,2,FALSE
"France",11783.1,74135.85,1,TRUE
"Spain",62402.38,99208.46,2,FALSE
"Germany",186235.98,92242.34,1,FALSE
"Germany",79005.95,108380.72,1,FALSE
"Spain",144870.28,91893.32,1,TRUE
"France",95481,85757.93,1,FALSE
"France",820.46,0,2,FALSE
"Germany",174777.98,96759.42,1,FALSE
"France",8991.17,0,2,FALSE
"France",2797.27,0,2,FALSE
"France",22303.17,0,1,FALSE
"France",197562.08,0,2,FALSE
"France",23067.97,132150.26,2,FALSE
"France",190294.12,0,2,FALSE
"France",113167.17,175443.75,1,TRUE
"France",124777.14,78990.15,1,FALSE
"France",124625.08,113743.37,1,FALSE
"France",49599.27,157624.84,1,FALSE
"France",151411.5,125163.62,2,FALSE
"France",122964.18,0,1,FALSE
"France",57088.97,0,1,FALSE
"Spain",7820.78,80922.75,1,FALSE
"France",149188.41,193354.86,2,FALSE
"Germany",134638.97,107648.94,2,FALSE
"Germany",184980.23,131769.04,1,TRUE
"Germany",122373.42,138992.48,2,FALSE
"France",80215.2,113899.92,1,FALSE
"Germany",14081.64,114450.32,1,FALSE
"France",199390.45,0,2,FALSE
"France",7667.48,0,2,FALSE
"Spain",74965.61,63609.92,1,TRUE
"France",30583.95,0,2,FALSE
"France",149682.78,75497.51,1,FALSE
"France",92664.09,0,2,FALSE
"France",138423.1,0,2,FALSE
"France",3148.2,0,2,FALSE
"France",197933.5,117704.73,1,FALSE
"Germany",37341.17,130463.55,2,FALSE
"Spain",79577.4,46161.18,1,FALSE
"Spain",197602.29,0,2,FALSE
"Germany",87537.32,110182.54,2,FALSE
"Spain",41623.59,0,2,FALSE
"France",168280.95,117221.15,1,FALSE
"France",125986.18,0,2,FALSE
"Germany",548.52,79120.27,1,TRUE
"France",96088.54,177069.24,2,FALSE
"France",107787.42,61636.97,1,FALSE
"France",20510.79,0,1,FALSE
"Germany",192026.02,104414.03,1,FALSE
"France",118188.15,159732.02,1,FALSE
"Germany",189540.95,89437.03,1,FALSE
"France",63736.17,0,1,FALSE
"France",95740.37,0,1,FALSE
"France",127939.19,0,2,FALSE
"France",193438.69,142400.77,1,FALSE
"France",90655.94,88011.4,1,TRUE
"France",12067.39,0,2,FALSE
"Germany",54191.38,154870.28,1,FALSE
"Spain",58667.16,0,2,TRUE
"Spain",35687.43,0,2,FALSE
"Germany",14288.93,118402.25,2,FALSE
"France",247.36,87374.88,2,FALSE
"Germany",78111.84,105397.8,1,TRUE
"Spain",79547.39,125341.69,1,FALSE
"Germany",193266.72,129164.88,1,FALSE
"France",105028.46,141004.46,1,FALSE
"France",116106.52,0,2,FALSE
"France",53179.21,89079.41,1,TRUE
"Germany",140947.05,103604.31,2,FALSE
"France",171837.06,182705.05,1,FALSE
"France",123437.05,0,2,FALSE
"France",197519.66,94598.48,1,TRUE
"Spain",183058.51,188241.05,2,TRUE
"France",22710.72,0,2,FALSE
"France",69303.15,0,2,FALSE
"Germany",63705.9,117469.91,2,FALSE
"Spain",116429.51,80790.74,1,FALSE
"France",58381.77,107735.93,1,FALSE
"Germany",177378.66,133379.41,1,TRUE
"Spain",35450.53,168066.87,1,FALSE
"Germany",164621.43,69014.49,2,FALSE
"France",174435.48,0,1,FALSE
"Germany",94047.75,98548.62,2,FALSE
"France",119087.25,0,2,FALSE
"Spain",184800.27,76554.06,1,FALSE
"France",75035.48,0,2,FALSE
"France",62703.38,107375.82,1,FALSE
"France",190882.69,122417.17,2,FALSE
"France",91981.85,0,1,TRUE
"Spain",91881.29,97188.62,1,FALSE
"France",7118.02,61297.05,2,FALSE
"Spain",11710.4,112666.67,1,TRUE
"Spain",25904.12,0,1,FALSE
"France",86911.49,157842.07,1,FALSE
"France",10958.18,91443.75,1,FALSE
"Germany",5790.9,110148.49,1,TRUE
"Spain",42855.97,53299.96,2,FALSE
"Spain",78915.68,0,2,FALSE
"Spain",81409,0,2,FALSE
"Germany",179252.73,70233.74,2,FALSE
"France",42171.13,0,1,TRUE
"Spain",58965.04,75212.28,1,FALSE
"France",102681.32,41299.03,1,FALSE
"Spain",125553.52,83286.56,1,FALSE
"Spain",53478.02,0,2,FALSE
"France",198376.02,0,1,TRUE
"Germany",105525.36,85668.59,1,FALSE
"France",47349,57327.04,1,FALSE
"Spain",178822.32,0,2,FALSE
"France",72127.83,69609.85,1,FALSE
"Germany",163504.33,129269.27,1,FALSE
"France",190623.02,0,2,FALSE
"France",140758.07,165350.61,2,TRUE
"France",132374.41,152105.57,2,FALSE
"France",53949.98,0,2,FALSE
"France",121982.73,106290.64,1,FALSE
"Germany",136983.77,100548.67,2,FALSE
"Germany",114371.33,106344.95,1,TRUE
"France",62389.35,137482.19,1,FALSE
"France",24435.77,116465.53,1,FALSE
"France",10908.33,0,1,FALSE
"Spain",90977.48,0,2,FALSE
"France",81062.93,127637.92,1,FALSE
"France",61230.83,0,2,FALSE
"France",126837.72,0,1,FALSE
"France",115668.53,81951.74,2,FALSE
"France",38819.45,147531.82,1,FALSE
"Spain",86994.54,0,2,FALSE
"France",195204.99,135120.72,1,FALSE
"Spain",131301.74,0,1,FALSE
"Spain",100835.19,0,2,FALSE
"France",198969.78,0,2,FALSE
"Spain",41542.95,0,2,FALSE
"France",118272.07,0,2,FALSE
"Spain",69586.27,28082.95,1,TRUE
"France",149629.13,0,2,TRUE
"Spain",146680.25,111087.5,1,FALSE
"France",132809.18,0,2,FALSE
"France",28707.69,127120.07,1,FALSE
"France",104706.29,115651.6,2,FALSE
"Germany",75335.68,77743.01,2,FALSE
"France",136827.96,0,2,FALSE
"France",139065.94,71996.09,1,FALSE
"France",70179.91,61581.97,1,FALSE
"France",116160.04,0,2,FALSE
"Spain",83008.49,0,3,TRUE
"France",188484.52,87873.39,1,TRUE
"Germany",133699.82,105617.73,2,TRUE
"France",72172.13,0,1,TRUE
"Germany",191057.76,148770.61,2,FALSE
"Spain",48233.75,94901.09,1,FALSE
"France",79178.31,174851.9,1,FALSE
"France",162347.05,0,2,FALSE
"Germany",7611.61,120847.11,1,TRUE
"France",88890.05,0,1,FALSE
"France",63833.09,0,1,FALSE
"Spain",78310.04,103267.8,1,FALSE
"Spain",37898.91,109699.08,1,FALSE
"France",179521.24,135133.39,1,TRUE
"Spain",130726.96,0,1,FALSE
"France",198714.29,137649.47,1,FALSE
"Spain",89543.25,113567.94,1,FALSE
"Spain",2423.9,0,2,TRUE
"Germany",180326.83,141547.26,2,FALSE
"France",166305.16,62055.17,3,TRUE
"Germany",29883.63,131156.76,1,FALSE
"France",192029.19,134837.58,1,FALSE
"France",1710.89,0,2,FALSE
"Spain",135163.76,104784.23,1,TRUE
"Spain",84927.42,0,2,FALSE
"France",149912.28,156948.41,1,TRUE
"France",88206.04,147751.75,1,TRUE
"France",163667.56,124619.33,2,FALSE
"France",100153.43,124182.21,1,FALSE
"France",32275.09,142028.36,1,TRUE
"France",65501.91,0,1,TRUE
"Germany",189392.66,125837.86,2,FALSE
"Germany",116069.24,117160.32,1,TRUE
"Spain",139861.53,0,2,FALSE
"France",144184.06,97565.74,1,TRUE
"Spain",157888.5,0,2,FALSE
"Spain",71911.3,104833.79,1,FALSE
"Spain",45033.75,101675.22,2,FALSE
"Spain",150465.93,0,2,FALSE
"France",126381.6,0,1,TRUE
"France",90189.72,174701.05,1,TRUE
"Germany",122433.09,71142.77,2,FALSE
"Germany",123825.83,108805.42,2,FALSE
"France",11426.7,0,2,FALSE
"France",114951.42,0,1,FALSE
"France",184636.05,116037.76,1,FALSE
"France",91055.27,0,2,FALSE
"France",93991.65,80673.96,2,FALSE
"Germany",116511.12,124640.51,1,TRUE
"Germany",190631.23,182275.23,2,FALSE
"Germany",199970.74,98635.77,1,FALSE
"France",139947.17,0,2,FALSE
"France",8816.37,0,1,FALSE
"Spain",135650.72,79757.21,1,TRUE
"Germany",24577.34,53053.76,1,FALSE
"France",131249.46,120911.75,2,FALSE
"France",140126.17,115285.85,1,FALSE
"France",168219.75,0,2,FALSE
"Spain",171867.08,221532.8,1,FALSE
"France",70613.52,105056.13,1,FALSE
"France",117946.3,88363.03,1,FALSE
"France",84872.66,123757.52,2,FALSE
"Spain",60590.72,123959.97,1,TRUE
"Germany",8444.5,114822.64,1,FALSE
"Germany",159132.83,145219.3,1,FALSE
"Germany",76998.69,106807.64,1,FALSE
"France",55835.66,148159.71,1,FALSE
"Germany",177524.19,99745.95,1,FALSE
"Germany",45985.52,156282.79,1,FALSE
"France",60297.72,0,2,FALSE
"France",194421.12,0,2,TRUE
"France",93568.77,0,1,TRUE
"Spain",34702.92,0,1,FALSE
"France",54473.6,121376.15,2,TRUE
"France",113943.17,111582.11,1,FALSE
"Germany",153727.32,129417.82,1,FALSE
"France",19116.97,0,2,FALSE
"France",112554.68,0,2,FALSE
"France",47318.75,0,1,FALSE
"Germany",36690.49,94607.08,1,FALSE
"France",106918.67,131368.3,1,TRUE
"France",194563.65,166883.07,2,FALSE
"Spain",91086.73,0,2,FALSE
"Germany",108008.65,172812.72,2,FALSE
"Germany",172363.52,126606.63,2,FALSE
"France",178587.36,134950.19,3,TRUE
"France",31907.44,96956.1,1,TRUE
"Germany",18922.18,107601.79,1,TRUE
"Germany",147222.95,92060.06,1,TRUE
"France",1474.79,0,2,FALSE
"France",24924.92,0,2,FALSE
"France",46884.1,137688.71,1,FALSE
"Spain",128918.42,85845.43,2,FALSE
"Germany",105291.26,125552.96,1,FALSE
"France",145381.65,167298.42,1,FALSE
"Spain",103792.53,55732.92,2,FALSE
"Germany",71121.04,110689.07,1,TRUE
"Spain",52327.57,98544.11,1,FALSE
"Germany",197428.64,178317.6,1,FALSE
"France",83210.84,115713.84,2,FALSE
"France",193099.43,143267.14,2,FALSE
"Spain",193008.52,89750.21,1,FALSE
"Spain",157567.37,116576.45,1,FALSE
"Germany",108977.5,143001.5,2,FALSE
"France",147759.84,157761.56,1,FALSE
"France",27528.4,0,2,FALSE
"Spain",36479.27,103430.11,2,FALSE
"Spain",31726.76,0,1,TRUE
"Spain",96398.51,0,2,FALSE
"Germany",139558.6,115115.38,1,TRUE
"Germany",95007.8,122501.28,2,FALSE
"Spain",101663.47,0,1,FALSE
"France",106197.44,0,2,FALSE
"France",48466.89,146758.24,1,FALSE
"France",151978.36,0,2,FALSE
"France",13288.46,0,1,TRUE
"France",22666.77,110738.89,1,TRUE
"France",102391.06,94203.8,1,FALSE
"France",67830.2,105792.49,1,TRUE
"France",92090.36,153198.23,1,FALSE
"France",141023.01,0,2,FALSE
"France",104222.8,61811.23,1,FALSE
"France",196395.05,101116.06,1,FALSE
"Germany",6866.31,74458.25,1,FALSE
"Germany",77737.86,142871.27,2,FALSE
"Germany",106116.84,98585.94,2,FALSE
"France",117948,0,1,TRUE
"France",184581.68,0,2,FALSE
"France",199378.58,80764.03,1,TRUE
"France",12483.39,144801.97,1,TRUE
"Spain",22404.64,0,2,FALSE
"Germany",92887.06,110053.62,2,FALSE
"France",145157.97,118890.81,1,FALSE
"France",134889.95,0,1,TRUE
"Germany",109309.29,151218.98,1,FALSE
"France",169964.12,150507.21,1,FALSE
"Spain",26327.42,0,2,FALSE
"Germany",55072.93,131023.76,2,FALSE
"Germany",68574.88,122314.5,1,TRUE
"France",41671.81,0,2,FALSE
"France",12409.01,0,2,FALSE
"Germany",68367.18,111739.4,2,FALSE
"France",74564.41,113882.31,1,FALSE
"France",26843.76,98148.61,1,FALSE
"France",156774.75,0,2,FALSE
"France",46019.43,59271.82,1,FALSE
"France",145411.39,0,2,FALSE
"Spain",158268.84,0,2,FALSE
"France",74637.57,69413.44,1,FALSE
"Spain",28391.52,160599.06,2,FALSE
"Spain",144385.54,0,1,FALSE
"France",95181.06,147803.48,1,TRUE
"Spain",15627.51,0,2,FALSE
"France",148477.57,170228.59,2,TRUE
"France",79957.95,133111.73,1,FALSE
"Spain",102763.69,0,2,FALSE
"France",129654.22,176139.5,2,FALSE
"France",40652.33,0,2,FALSE
"Germany",178291.09,110245.13,1,FALSE
"France",131906.44,0,2,FALSE
"Spain",118607.4,158719.57,1,FALSE
"France",13848.58,160979.68,1,FALSE
"Spain",170903.4,123557.65,2,FALSE
"France",13161.66,0,1,TRUE
"France",79304.38,0,1,TRUE
"France",121402.53,112896.86,1,FALSE
"France",23305.01,120962.13,1,FALSE
"Germany",74510.65,96048.55,1,FALSE
"France",55601.44,0,2,FALSE
"France",134526.87,185063.7,2,FALSE
"France",195424.01,118064.93,2,FALSE
"France",59563.49,0,2,FALSE
"France",34595.58,0,1,FALSE
"Germany",60036.99,149131.03,3,TRUE
"France",193021.49,0,2,FALSE
"France",48108.72,0,1,FALSE
"Spain",79082.76,125512.98,2,FALSE
"Spain",37914.12,83492.07,2,FALSE
"France",74593.84,0,1,FALSE
"France",82967.97,0,1,TRUE
"France",193441.23,125739.26,1,FALSE
"Germany",191790.29,98592.88,1,TRUE
"Spain",92455.96,141789.15,1,FALSE
"Germany",155231.55,112949.71,1,FALSE
"France",9217.92,105057.33,1,FALSE
"Germany",87941.85,89087.89,1,TRUE
"Germany",187508.06,147435.96,1,FALSE
"Germany",171519.06,154439.86,1,FALSE
"France",27012,73054.37,2,FALSE
"France",70916,124678.35,1,TRUE
"Germany",73073.68,152576.25,2,FALSE
"France",88783.59,152243.57,1,FALSE
"France",145524.36,0,1,FALSE
"Germany",21333.22,88120.97,2,FALSE
"Germany",46675.51,143930.92,1,TRUE
"France",4802.25,0,2,FALSE
"Germany",102975.72,137059.05,3,TRUE
"France",175071.29,186558.55,1,TRUE
"Spain",131970.86,115654.47,2,FALSE
"Spain",14174.09,0,2,FALSE
"Spain",15378.75,126152.84,1,FALSE
"Germany",179797.79,105701.91,1,TRUE
"France",93917.68,0,1,TRUE
"Germany",99490.01,157094.78,1,FALSE
"Germany",46415.09,113228.38,2,FALSE
"France",151815.76,0,1,FALSE
"Germany",14865.05,108432.88,2,FALSE
"Spain",188007.99,0,1,FALSE
"Germany",98175.74,120702.67,2,FALSE
"France",106851.7,0,1,FALSE
"France",75204.21,0,2,FALSE
"Germany",141872.05,139106.19,1,TRUE
"Germany",7103.71,101851.8,2,FALSE
"Germany",9241.83,130935.56,1,TRUE
"Germany",149517.71,116509.99,1,TRUE
"Germany",196079.32,93124.04,2,FALSE
"Germany",166165.93,111578.18,1,TRUE
"France",55724.24,0,2,FALSE
"France",131768.98,86546.29,1,FALSE
"France",13858.95,0,1,FALSE
"France",82774.07,129669.32,2,FALSE
"Spain",55389.59,0,2,FALSE
"Spain",82336.73,164557.95,1,FALSE
"France",163225.48,0,2,FALSE
"Spain",135536.72,118989.92,1,FALSE
"France",82422.97,0,1,FALSE
"France",194660.78,0,2,FALSE
"Spain",55347.28,79259.75,1,FALSE
"France",16717.11,112230.38,1,TRUE
"France",160277.65,118129.87,1,FALSE
"Spain",175905.97,86824.09,1,FALSE
"France",66040.83,128306.7,1,FALSE
"Germany",92198.05,117641.43,2,FALSE
"Germany",134625.09,125734.2,2,TRUE
"France",50974.57,103302.37,1,FALSE
"France",171922.72,0,1,FALSE
"Spain",83058.14,82696.09,2,FALSE
"France",188382.77,145471.37,1,FALSE
"Spain",198030.24,101506.66,1,FALSE
"France",1055.66,156265.31,2,FALSE
"France",133173.19,128554.98,1,FALSE
"Germany",189875.83,139959.55,2,FALSE
"Spain",31802.92,132944.53,1,FALSE
"France",132649.85,0,3,FALSE
"France",53067.83,0,1,TRUE
"Germany",961.57,93547.23,2,FALSE
"France",71333.44,152302.72,1,FALSE
"France",16658.76,147674.26,1,FALSE
"Spain",74878.22,148021.12,1,FALSE
"France",112104.55,0,2,FALSE
"Germany",48421.4,142360.62,2,TRUE
"Germany",170320.58,151027.56,1,FALSE
"Germany",37688.31,138843.7,1,TRUE
"Spain",136592.24,109958.15,1,TRUE
"France",48640.77,138857.59,1,FALSE
"Germany",89773.45,105426.5,2,FALSE
"Germany",42131.26,149155.53,2,TRUE
"Germany",186523.72,135096.05,1,TRUE
"Germany",41758.9,170890.05,2,FALSE
"Spain",199256.98,89122.3,1,FALSE
"Spain",153482.91,78126.28,1,TRUE
"France",21177.1,123894.43,1,FALSE
"France",138743.86,0,2,FALSE
"Germany",25881,106913.43,1,TRUE
"France",66469.2,127845.83,1,FALSE
"France",142670.61,0,2,FALSE
"France",103563.23,106397.75,1,FALSE
"France",69101.23,0,1,TRUE
"Spain",59475.35,0,2,FALSE
"Spain",135287.74,166492.48,1,FALSE
"France",38773.74,0,2,FALSE
"Spain",138396.32,114493.68,1,FALSE
"Germany",110718.02,126104.98,2,FALSE
"Germany",118545.49,124425.99,1,TRUE
"France",123207.17,0,2,FALSE
"Spain",99984.86,0,1,FALSE
"Spain",58332.91,0,2,FALSE
"France",50906.65,101140.76,1,FALSE
"Germany",127623.36,150844.94,1,FALSE
"Spain",169665.79,115024.5,1,FALSE
"France",194144.45,131286.46,1,FALSE
"France",35673.42,0,2,FALSE
"France",177397.49,141267.67,1,FALSE
"Spain",159677.46,137761.55,1,FALSE
"France",153566.97,0,2,FALSE
"France",52411.99,98064.97,1,FALSE
"France",79222.02,114519.57,2,FALSE
"Germany",32589.89,101012.77,1,TRUE
"France",93777.61,0,1,FALSE
"Germany",112549.99,82291.1,1,TRUE
"France",191063.36,84719.98,1,FALSE
"Spain",153810.41,0,2,FALSE
"France",105886.77,104386.53,1,FALSE
"France",96131.47,128131.73,1,FALSE
"France",15120.86,122806.95,1,FALSE
"Spain",16989.77,0,1,FALSE
"France",143133.18,112510.89,1,FALSE
"Germany",93336.93,117056.46,1,TRUE
"Germany",9972.64,131778.66,1,FALSE
"France",30579.82,70784.27,1,FALSE
"France",199775.67,0,2,FALSE
"France",179908.71,0,2,FALSE
"Spain",101667,0,2,FALSE
"Germany",171430.16,140752.06,2,FALSE
"Spain",112973.34,92126.26,2,FALSE
"Germany",190746.38,93148.74,2,FALSE
"Spain",187689.91,110132.55,3,TRUE
"Spain",153229.19,0,2,FALSE
"Germany",14217.77,122227.71,1,TRUE
"Germany",64849.74,121647.54,2,TRUE
"Germany",160122.66,110597.76,1,TRUE
"France",138160.11,120731.39,4,TRUE
"France",64286.39,0,2,FALSE
"Spain",80178.54,0,3,TRUE
"France",101319.76,153722.47,1,FALSE
"France",92794.61,114088.32,1,FALSE
"France",63708.07,0,2,FALSE
"France",110782.88,0,2,FALSE
"Germany",10779.69,152532.3,1,FALSE
"Spain",183289.22,0,2,FALSE
"France",66526.01,143292.95,1,FALSE
"France",123697.95,149144.61,1,FALSE
"France",155700.15,127157.04,1,FALSE
"Germany",82081.35,84673.17,2,FALSE
"Germany",121747.96,135962.4,2,FALSE
"Germany",172810.51,151691.44,2,FALSE
"Germany",159584.81,88335.05,1,FALSE
"France",108402.54,139859.23,1,FALSE
"France",77330.35,43134.65,1,FALSE
"France",21007.96,99580.13,1,FALSE
"France",9398.45,110717.38,1,FALSE
"France",182156.81,0,2,TRUE
"Spain",110525.6,0,2,FALSE
"France",51536.99,0,1,FALSE
"Germany",49722.34,108197.11,2,FALSE
"France",66119.07,0,2,FALSE
"France",37160.28,104450.86,1,FALSE
"France",197923.05,0,2,FALSE
"France",65166.6,0,1,FALSE
"France",49326.07,0,2,FALSE
"France",42495.81,0,2,FALSE
"Spain",148087.62,116099.82,1,FALSE
"France",9641.4,111169.91,1,FALSE
"Spain",164844.37,0,2,FALSE
"Germany",132959.33,123616.43,1,FALSE
"Spain",135088.58,155619.58,1,FALSE
"Germany",4441.54,89558.39,2,FALSE
"Spain",174916.85,0,1,TRUE
"Germany",1795.93,131938.92,2,FALSE
"France",180249.94,151772.63,2,TRUE
"France",153604.44,0,2,FALSE
"France",189703.65,0,1,FALSE
"France",66393.89,0,2,FALSE
"France",30709.03,97700.02,1,FALSE
"France",71009.84,0,2,FALSE
"Germany",143049.72,103244.86,2,TRUE
"Germany",1561.58,147833.3,2,FALSE
"France",49707.85,0,2,FALSE
"France",29837.65,0,2,FALSE
"France",9041.71,0,2,FALSE
"Germany",198017.05,84521.48,2,FALSE
"Germany",143481.85,91938.31,1,FALSE
"Germany",146372.51,124240.93,1,FALSE
"France",101905.34,0,2,FALSE
"Spain",134767.13,157084.99,1,FALSE
"Germany",103573.96,108244.82,2,FALSE
"France",139259.54,0,2,FALSE
"Germany",187776.49,82161.7,2,FALSE
"Germany",8059.44,104568.41,1,TRUE
"France",124354.92,119912.46,1,FALSE
"France",109135.11,68881.59,2,FALSE
"Spain",82222.86,0,2,FALSE
"Spain",136767.16,86376.29,1,TRUE
"Spain",155516.35,150840.03,2,FALSE
"Germany",144584.29,155059.1,2,FALSE
"France",164806.89,0,2,FALSE
"France",109153.04,78128.13,2,FALSE
"Germany",86190.34,98899.76,2,FALSE
"Spain",106040.97,0,1,FALSE
"France",168008.17,160982.89,1,FALSE
"France",33350.26,87926.24,2,TRUE
"France",119565.34,0,1,FALSE
"Spain",188492.82,79385.21,2,FALSE
"Germany",165378.66,127997.83,1,TRUE
"France",14178.73,168396.34,1,FALSE
"Germany",97847.05,134896.03,1,FALSE
"Spain",118959.64,0,3,FALSE
"France",50664.07,94238.75,2,TRUE
"France",152996.89,0,2,FALSE
"Spain",19458.75,0,2,FALSE
"Germany",115268.86,212696.32,1,FALSE
"France",25843.7,0,2,TRUE
"France",147662.33,139153.68,2,FALSE
"France",134878.34,0,2,FALSE
"France",35795.85,0,2,FALSE
"Spain",66462.79,0,2,FALSE
"Germany",69578.49,92887.13,1,FALSE
"Spain",103182.46,0,2,FALSE
"France",177017.39,83442.98,1,FALSE
"Germany",53217.3,144773.29,2,FALSE
"Germany",162756.29,111973.97,1,TRUE
"France",42181.68,178032.53,1,FALSE
"France",31714.08,140007.19,1,FALSE
"France",25017.28,98400.61,2,FALSE
"Spain",104272.04,0,2,FALSE
"Germany",84300.4,108924.33,2,TRUE
"Spain",136877.24,132835.56,1,FALSE
"France",199409.19,0,2,FALSE
"Germany",163147.99,118334.44,1,TRUE
"Germany",136497.28,81732.88,2,FALSE
"Germany",10070.4,121411.9,1,TRUE
"France",190068.53,121455.65,1,TRUE
"Spain",58309.54,0,2,FALSE
"France",76946.6,0,2,FALSE
"France",54129.86,117989.76,1,FALSE
"Spain",52990.7,0,2,FALSE
"France",161854.98,137411.29,1,FALSE
"France",172141.33,73688.2,1,FALSE
"Spain",124429.19,122330.7,2,FALSE
"Germany",24983.39,99906.89,1,FALSE
"Spain",86699.98,0,2,FALSE
"France",125440.11,167664.83,1,TRUE
"France",9443.15,141525.55,1,FALSE
"Spain",195877.06,124832.51,1,FALSE
"France",105409.31,132121.71,1,FALSE
